,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
Antithrombin III,-0.044651346227558966,-0.02911852117159237,0.008266817974104475,-0.008563724215077164,0.012940801020461759,-0.03438807471395333,-0.033733744431121794,-0.025196634136124937,0.007472237784475092,0.0528220369715956,0.02999698594780501,-0.01701903313269285,0.013226630415126422,-0.026538902923630276,-0.04508096027010109,0.017504827844901247,-0.007885718637724831,0.01566194280261476,0.010341584220976039,-0.021956874457755984
Apo A-I,-0.05370572728246529,-0.020098752214452585,-0.000957015673491431,0.008164311870599787,-0.011946640632442157,-0.0002603970844811891,0.0035386611897617933,0.035542857376520284,0.0050892419751196,-0.028092743830259673,-0.03531175597038484,0.010427159326176341,-0.014563789326677422,-0.0006452504148761981,0.019523013283325695,-0.021269683650151205,0.008620156305381382,-0.0043695635282049354,-0.013627156536699029,0.04322125047257012
Apo B,-0.0570322440534403,-0.007318083619235299,-0.035439676779508864,-0.011999815598617559,-0.010960215843776877,0.031105877307303628,0.0067476905981370275,0.029355702199921608,-0.017368662729850524,-0.02547864732838471,-0.011258785521118768,-0.04147418163960049,-0.010316411169741465,-0.010641065724148864,-0.0048796382225501905,0.014111260170705301,-0.017998671985649736,-0.001353457663200862,0.015106330976400522,0.014125816977808804
Apo D,-0.03939586468977739,0.0012071392693959802,-0.06340201854990514,0.0083561038445612,0.016777283162476755,0.044634393455226254,0.030689538462329868,-0.005788837382596354,-0.007148607244093319,-0.013913978266370024,-0.01572438413648112,-0.06529395924809421,-0.037110950093046935,-0.031456083862722764,0.011379393547111783,-0.03273485022360184,0.0320180824205624,0.028918821649587086,-0.013556252862619697,0.012698928465544235
Apo E,0.04241553388174498,-0.015719544759059883,0.02533151748744837,-0.002040048216049829,-0.020401137876468918,-0.007513277486392945,0.004826000267527475,0.061083174773207405,0.022620454452447186,-0.032209734777641295,0.015296903335846875,-0.021900307108927673,-0.01143446182962854,0.0397601685095052,0.005289704724073966,0.06338383115964207,0.015537321346948152,0.04267256845782629,0.011334296690696776,0.054524144656936314
Apo E2,0.003364320598369259,-0.03080113792602544,-0.0014712547933477178,0.002183851925115464,-0.051139826703427545,-0.02553868266811048,0.013838005999144753,0.06603874687220405,0.012235681801294505,-0.041698274076681176,0.015219023894236967,-0.048126576907477396,-0.004670840484576261,0.02830311415641846,0.004081277049466581,0.07569481732967855,0.019086890862445523,0.034030441102481476,0.026308796098607666,0.06069412105677711
Apo E3,0.026420729517624888,-0.02353412524643704,0.012648947854522412,0.0019105110684025318,-0.038520813138517546,-0.01767110948895989,0.014430050823980543,0.07729240162391608,0.027003466610616766,-0.03999521823273614,0.023774409718597088,-0.03168532846257436,-0.008868517009544614,0.04073171161739436,0.008787738017412039,0.07782852005976343,0.013904691247890226,0.04589684308920083,0.011610616540410049,0.06502241061030825
Apo E4,0.0340625271907245,-0.018343425788923316,-0.002279439721310301,-0.006653531206813014,-0.04757120580371444,-0.00846614509811592,-0.0007566012161014361,0.06674718174579573,0.003050932830973515,-0.034758467181975235,0.0307751777715011,-0.018138235113384554,-0.00910871961277843,0.020828582744885343,-0.004601030277546052,0.08096157789666585,0.012541481959252393,0.04045747913408481,0.02848607011808488,0.0663478198576485
Artemin,-0.009605259096137011,-0.016780310454741907,0.0057077497303214715,-0.002168594323104625,-0.005308395651043875,0.0008524852756459618,-0.03738309132856819,-0.0009723633791288699,-0.010010004615992383,-0.02025381033526376,-0.003421823509057947,0.022457249489181354,0.004444863816859424,0.025321026365071254,0.012236123839645485,0.03667995882444433,-0.0011330290172081995,-0.028549204990157,0.015788413228618098,-0.04473504004732359
Arylsulfatase A,-0.045741821827200005,-0.01928390147681765,-0.036212702089633925,0.006523611495745813,0.020925241263367565,-3.861332134184747e-06,0.005797756496265862,0.00205803043639142,0.013229993349674965,0.004827627386817012,-0.01820851642206491,0.008546618726179947,-0.01615401795385595,-0.0005920465842168693,0.030579754498970328,-0.004143738245412539,-0.024209834010878253,-0.00536263112377719,0.048469834677758145,-0.030804707135871103
Aurora kinase A,0.03251331386422139,-0.021540738973495822,0.006608376943773163,-0.005965391467405921,-0.007284459019513632,0.011380436309935151,-0.020438901317344212,0.004282074578722987,0.05876267772934328,-0.013623842864107933,-0.01851707178295328,0.022963011413243042,-0.0383285198720072,-0.025894056037995737,0.026396545835878374,0.01577506508514685,-0.007743455843809439,-0.02688052666171718,0.059002748084428465,-0.017607539248553565
Azurocidin,-0.02429884423034027,-0.012473569552811592,-0.006372838534452722,0.0898300881622957,0.009887221219235657,0.03884375921851933,-0.04343821420014219,-0.031130494681789904,-0.02292696137150633,-0.022458048939890896,0.03864477616601881,0.0027602979427901503,0.004464003631623862,-0.0004821379565071555,-0.025677316308596067,0.005935219625528267,0.015124339821242751,0.04886841012441197,0.0548653919517272,-0.0140492241173165
B7,-0.015339661110135664,-0.046941327301290754,0.0665046480907821,-0.036208326963963165,-0.03666186968827992,0.014586103735495683,-0.015116618075446696,-0.0022357772653296333,-0.018068609706288125,-0.006430521711060065,-0.024540378751474187,-0.024317855416853263,0.0020964016007322347,-0.02429957459073398,-0.02259002335516831,0.008571448445228095,0.009685838258300793,0.009997415258026615,0.014031118111456622,0.012210407437559625
B7-2,0.021063505219022824,-0.017234364419848797,-0.0034373667227012164,0.0007132608572262742,-0.029033163081584667,-0.03195318564415108,0.004020616815469455,0.002765886513414051,-0.019769659110433723,-0.04402886958377014,-0.04611139908280994,-0.010351241512238029,-0.002341416434706883,-0.01453770159258286,-0.06141737612323638,0.03186868471006137,-0.008627316970807253,-0.039141605791178646,-0.032384404869927566,0.05782197925423342
B7-H1,0.01072056922913861,-0.026118748172705056,-0.03522242638463329,0.0028936902066024977,0.0151050725034271,-0.036779844662959374,-0.04008370155936648,0.07472587449258786,-0.03184394242148297,0.025147186974904062,-0.008674449034942308,-0.05589149788690864,-0.04112689043263845,0.034328036447007014,0.011015648914595408,0.03595366267225509,-0.004393240503165583,-0.019145168711158716,-0.034220105345040906,-0.07845972987473222
B7-H2,0.02879265140648376,-0.0340431337484384,0.00944097728095875,0.005610335955484357,0.052757621966368295,0.011468799703119429,0.008174300607876214,0.00934311306657523,-0.02818396986688068,-0.001528548938333202,-0.031112082313149044,0.017657857913861506,0.023219044170396514,-0.008074383153643111,-0.018244641230735357,0.03246708966110451,0.009387779823887226,0.04043108038223052,0.03727560986529806,0.023329674271477294
BAFF,0.04597939851098245,-0.03304117401167013,0.03339780492483455,0.01444680384349486,-0.01678466659194819,-0.02897214291172101,0.008284233508549775,0.009992976799687239,-0.00857157976722078,0.01020513290169266,-0.014423770340115253,0.009545120956686602,0.009624433375553996,0.04209069933083686,0.0012185119617731369,0.013611990416239313,-0.029165135971525376,0.0037165318459104445,-0.01787712820949689,-0.02464631692469689
BAFF Receptor,-0.011563262708664377,0.013495697599733385,0.005668713467822532,0.02761191343074172,-0.013696168327255967,0.03815004892774976,-0.031373276749649126,0.09230432475476681,0.06462922846133345,0.002692238631448979,-0.03487861216084031,-0.014019190321632385,0.03258337714762766,-0.005913211190732894,0.0031777976868587136,0.09372639699069489,0.038123748408826263,-0.029279200495948732,0.021674577957034088,0.024512308460397068
BARK1,0.023786554956556665,-0.024167987314590605,0.022596797336187278,0.03562561456072755,0.054625774303193486,0.01863437237220854,0.025315537500512252,0.025138982213845928,-0.03352913759568308,-0.008379172242365772,-0.06733909907089153,0.0070373593381814,-0.014490155646359961,0.07078654816316544,-0.018824170180155055,-0.03908336192589897,-0.0225649217062138,0.09619532254678094,0.09295833657733261,-0.0378735807374982
BASI,-0.04695251182707183,-0.037956858787606615,0.012924940086944206,0.009157031485116254,0.002336702690582718,-0.01308968261507167,-0.01867532057261146,-0.002736330135477967,0.020531572736954634,-0.011414385380461882,-0.007901671347473369,-0.003915838073408313,0.017923189204379283,-0.04741110863049185,-0.015590570099007725,0.004297920839767244,0.03649403042725121,-0.028224792680090493,0.020816442340135414,-0.009026729055991169
BCAM,-0.010062315732873259,-0.02226026021679705,-0.010129123798315225,0.002283588130975029,0.04179482189755495,-0.02665965957454295,0.005215550234220271,0.0129382584510894,-0.009998454031246383,-0.027695717073586295,0.003009172188522306,0.003008101471166125,0.026468700879261623,0.006263022704716797,-0.031051356864639973,-0.0043046528114687515,-0.026568456509617696,-0.008546934878235293,0.01533544543578871,0.040701313247084925
BCAR3,-0.028382888881742598,-0.021137342408818476,0.017066751619233572,0.005152837013667907,0.0010726268396328298,-0.01789996014028072,-0.010440472211788695,0.029610582667566093,0.041576428586053274,0.0036108127125333866,0.03422789700852587,0.004346735598326463,0.06230042277047882,-0.05748231455907246,-0.007951335036419368,0.03294388698908206,-0.008358242034946624,0.014274448351114985,0.017429881655538958,-0.01949085104401041
BCL2-like 1 protein,0.0408714500961349,0.004963080297431731,0.07387613660075679,-0.02668206626476591,-0.020840021411611162,0.009800469383942939,0.009961371839540394,0.0021503196043845736,-0.040628901025467457,-0.027158978099143312,-0.041226512542483544,-0.04373699036202803,-0.0039979472495739014,-0.01664533967400413,-0.01823579330212554,-0.031959024424654994,0.007213058608229492,0.009111990876528444,0.0024022106195685042,-0.02169233661552606
BCMA,0.008161040034386483,-0.021909345523143275,-0.01566288779117457,0.01399466927777903,0.01737418954174552,0.0013918511364737194,0.04474870486754073,-0.059386977475519694,0.012035019660619439,0.0064125096339977565,-0.00021593400813998867,-0.06922680853170948,-0.042250038779577975,0.03692204962113735,-0.02795419545381323,0.006865166180161206,0.012577940579529334,-0.01300824208435779,0.034716263258511425,0.044615181739695434
BDNF,-0.03856807383060008,0.03397158369703864,0.012646832285316495,0.045015560339642144,0.004412804728023399,0.01524299244878511,0.020218575159537313,-0.040848530675790154,0.006257605665621019,-0.010720402838020344,-0.010337403028190488,-0.021980671059700734,-0.016571315517083476,-0.013400293761948187,-0.01932580443392988,-0.06261255496824117,0.017286133959024057,-0.04641782180560287,-0.045129597482285976,0.016648390328022327
BFL1,-0.0198066147197449,-0.005833926482766419,-0.06557486792626854,0.025933667416070037,-0.013238626233331397,0.05032721063240553,0.017293879691338457,0.011068965030135042,0.03869169887861085,-0.01964464819446801,-0.058587748647771665,-0.022734044684692385,-0.022530488108769654,-0.032145154443194074,0.08804256645694594,-0.052901438631504406,0.0033798441928739637,-0.02528766893329706,0.0612881558453702,-0.03489495152747605
BGH3,0.0029992941388719673,-0.029854857029717248,0.02993885617857476,0.023918621981926604,-0.012629612824486137,-0.09142199896119063,0.013458452960895255,-0.013145303393097886,0.020921713980730772,-0.012412611505793,0.008254485326002911,0.05040447713797294,0.01649182529912047,-0.038757777868764234,0.036330560375812615,0.01409404330609649,-0.013988628079953037,-0.050532163173303626,0.06005508240411936,0.011930743178894417
BGN,0.028677764224375176,-0.024305227233257218,-0.03295479077490299,-0.018746009272566526,0.021516061258531612,-0.031215466280170617,-0.051295290400190124,0.07915714076922574,-0.05909824744454194,-0.039714539660680746,0.02814050350016958,0.0019157044382998082,-0.03666394209283546,0.004535597536460025,-0.018548367225704847,-0.07406770097256897,-0.010374844017293428,0.0002623733114983228,-0.016083448168046972,0.00564903733207711
BLC,0.001678484375990214,-0.01259863943041651,-0.0006868862014566088,0.01703193954017331,0.03361394577198672,-0.05701937739449545,0.05113286049800179,-0.02730859830385863,0.03592267887385534,-0.07191134759438783,0.008872470255441718,-0.01953936595519357,-0.0035780392603254976,0.005790140502903431,0.016489968513649065,-0.04671110972255324,0.012341553963094568,0.013609991654732437,-0.027338843209200204,0.05250182084692698
BMP RII,0.02744834878020695,-0.043619298469161336,0.014957114329715722,0.0069085812531760405,-0.04755425520980622,-0.008932545829261425,-0.037847565808817575,0.034433928318533265,0.026385068772672132,-0.04110380492409414,-0.04411198600045329,-0.028284924585104985,0.035565765785811256,-0.016726102356492273,0.014447180872380212,0.02266070692254735,0.01675424119128812,0.009238689158196683,0.009967765814213356,0.01809487499793498
BMP-1,-0.030777424848889012,-0.01935790454514862,-0.012026606466383528,-0.016220147679876083,0.045593872010916685,-0.03215425845600222,-0.021447861748341908,0.0974474151833641,-0.05405939809901074,-0.04956088409470072,0.02940015622408892,0.060244914936991384,-0.009279390536035131,-0.012686853180236431,0.023737492737453226,-0.02255440955690328,0.018064395771456722,0.03140338694422679,-0.035216108611999475,0.0024184749717395928
BMP-14,-0.035333037812288054,-0.0018863585129292048,-0.031225714428600934,-0.002822804208866094,-0.024021039644117167,0.058954244522702495,0.016729185481401745,0.030446751994112783,-0.004479315962671746,-0.03818588672643142,0.006570467638445453,-0.01260412034556611,0.033754415060401034,0.01605057666826414,0.007026802387243295,0.020798295302417155,-0.01839467028240525,0.010327042389599058,0.011890347986411209,0.04737908924676605
BMP-6,-0.02229911140336802,-0.026587390705180482,-0.07800346960117381,-0.00019876690131297812,-0.008275134863223873,0.0594911271658414,0.03967932837078539,-0.0027168057102267937,0.001830562451614589,-0.0349030806480426,-0.026688522032638936,-0.00252121212437156,-0.001449803527405108,-0.0236975457953751,0.04125490707384201,0.010908829104478782,0.03191811758583915,0.007963142246327815,0.004192408595750025,0.01010962505590661
BMP-7,-0.0493055463996255,-0.015499818634924415,-0.036289477461663354,0.005751039881522499,-0.012602894295322355,-0.01357760282630075,0.026223250034254967,-0.02080578452345907,-0.04427866355503143,-0.024729169806219812,-0.05571473725639476,0.01867166984181126,-0.03036041392593899,0.01296956533443838,-0.028621522519655586,0.021962984324719395,-0.0060452583759395065,-0.046959644695542556,0.027099788912169097,0.007597077332741464
BMP10,0.00701941709335952,-0.046339348247701174,-0.010504591526193086,0.018103537844600812,0.03325325922503824,0.027225313243154865,-0.019340750328693444,-0.01569015129573684,0.0080672728890097,-0.021567012948863547,0.005858563924468954,-0.008635975097863386,-0.05361901914779499,-0.1004060065059859,-0.05114110831772177,-0.008144516314588814,0.02304623617760455,-0.06515756411532578,-0.02945166849411866,0.005960684638153385
