ID,SeqId,SeqIdVersion,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,SPOT_ID
NBL1.2944.66,2944-66,2.0,SL005156,Neuroblastoma suppressor of tumorigenicity 1,DAN,P41271,100532736,NBL1,Human,RFU,Protein,SL005156
CFD.2946.52,2946-52,2.0,SL003327,Complement factor D,Factor D,P00746,1675,CFD,Human,RFU,Protein,SL003327
GHR.2948.58,2948-58,2.0,SL005168,Growth hormone receptor,Growth hormone receptor,P10912,2690,GHR,Human,RFU,Protein,SL005168
PLA2G10.2949.6,2949-6,2.0,SL004067,Group 10 secretory phospholipase A2,GX,O15496,8399,PLA2G10,Human,RFU,Protein,SL004067
IGFBP4.2950.57,2950-57,2.0,SL005171,Insulin-like growth factor-binding protein 4,IGFBP-4,P22692,3487,IGFBP4,Human,RFU,Protein,SL005171
IGF1.2952.75,2952-75,2.0,SL000047,Insulin-like growth factor I,IGF-I,P05019,3479,IGF1,Human,RFU,Protein,SL000047
CGA.LHB.2953.31,2953-31,2.0,SL000506,Luteinizing hormone,Luteinizing hormone,P01215|P01229,1081|3972,CGA|LHB,Human,RFU,Protein,SL000506
MMP8.2954.56,2954-56,2.0,SL000526,Neutrophil collagenase,MMP-8,P22894,4317,MMP8,Human,RFU,Protein,SL000526
CFP.2960.66,2960-66,2.0,SL003192,Properdin,Properdin,P27918,5199,CFP,Human,RFU,Protein,SL003192
PROC.2961.1,2961-1,2.0,SL000048,Vitamin K-dependent protein C,Protein C,P04070,5624,PROC,Human,RFU,Protein,SL000048
PTHLH.2962.50,2962-50,2.0,SL002561,Parathyroid hormone-related protein,PTHrP,P12272,5744,PTHLH,Human,RFU,Protein,SL002561
CLEC11A.2966.65,2966-65,2.0,SL004362,Stem cell growth factor-beta,SCGF-beta,Q9Y240,6320,CLEC11A,Human,RFU,Protein,SL004362
VCAM1.2967.8,2967-8,1.0,SL001720,Vascular cell adhesion protein 1,VCAM-1,P19320,7412,VCAM1,Human,RFU,Protein,SL001720
TNFSF15.2968.61,2968-61,1.0,SL004686,Tumor necrosis factor ligand superfamily member 15,TNFSF15,O95150,9966,TNFSF15,Human,RFU,Protein,SL004686
ACVRL1.2969.11,2969-11,1.0,SL004851,Serine/threonine-protein kinase receptor R3,ALK-1,P37023,94,ACVRL1,Human,RFU,Protein,SL004851
AREG.2970.60,2970-60,2.0,SL000136,Amphiregulin,AREG,P15514,374,AREG,Human,RFU,Protein,SL000136
BMP7.2972.57,2972-57,2.0,SL004078,Bone morphogenetic protein 7,BMP-7,P18075,655,BMP7,Human,RFU,Protein,SL004078
CD36.2973.15,2973-15,2.0,SL000668,Platelet glycoprotein 4,CD36 ANTIGEN,P16671,948,CD36,Human,RFU,Protein,SL000668
CNTN1.2974.61,2974-61,2.0,SL004855,Contactin-1,contactin-1,Q12860,1272,CNTN1,Human,RFU,Protein,SL004855
CCN2.2975.19,2975-19,2.0,SL002655,Connective tissue growth factor,CTGF,P29279,1490,CCN2,Human,RFU,Protein,SL002655
DSG1.2976.58,2976-58,2.0,SL004856,Desmoglein-1,Desmoglein-1,Q02413,1828,DSG1,Human,RFU,Protein,SL004856
EDAR.2977.7,2977-7,2.0,SL004872,Tumor necrosis factor receptor superfamily member EDAR,EDAR,Q9UNE0,10913,EDAR,Human,RFU,Protein,SL004872
CXCL5.2979.8,2979-8,2.0,SL003169,C-X-C motif chemokine 5,ENA-78,P42830,6374,CXCL5,Human,RFU,Protein,SL003169
ESAM.2981.9,2981-9,3.0,SL005160,Endothelial cell-selective adhesion molecule,ESAM,Q96AP7,90952,ESAM,Human,RFU,Protein,SL005160
LGALS4.2982.82,2982-82,2.0,SL005165,Galectin-4,Galectin-4,P56470,3960,LGALS4,Human,RFU,Protein,SL005165
CXCL1.2985.35,2985-35,1.0,SL003173,Growth-regulated alpha protein,Gro-a,P09341,2919,CXCL1,Human,RFU,Protein,SL003173
CXCL3.2986.49,2986-49,2.0,SL003175,Gro-gamma,Gro-g,P19876,2921,CXCL3,Human,RFU,Protein,SL003175
H12.2987.37,2987-37,3.0,SL005256,Histone H1.2,Histone H1.2,P16403,3006,H1-2,Human,RFU,Protein,SL005256
IFNG.2989.17,2989-17,2.0,SL001802,Interferon gamma,IFN-g,P01579,3458,IFNG,Human,RFU,Protein,SL001802
IL1R1.2991.9,2991-9,2.0,SL001997,Interleukin-1 receptor type 1,IL-1 sRI,P14778,3554,IL1R1,Human,RFU,Protein,SL001997
IL17RA.2992.59,2992-59,2.0,SL004850,Interleukin-17 receptor A,IL-17 sR,Q96F46,23765,IL17RA,Human,RFU,Protein,SL004850
IL18RAP.2993.1,2993-1,2.0,SL004861,Interleukin-18 receptor accessory protein,IL-18 Rb,O95256,8807,IL18RAP,Human,RFU,Protein,SL004861
IL1RL2.2994.71,2994-71,2.0,SL004875,Interleukin-1 receptor-like 2,IL-1Rrp2,Q9HB29,8808,IL1RL2,Human,RFU,Protein,SL004875
JAM2.2997.8,2997-8,1.0,SL005193,Junctional adhesion molecule B,JAM-B,P57087,58494,JAM2,Human,RFU,Protein,SL005193
JAM3.2998.53,2998-53,2.0,SL005194,Junctional adhesion molecule C,JAM-C,Q9BX67,83700,JAM3,Human,RFU,Protein,SL005194
LSAMP.2999.6,2999-6,2.0,SL005196,Limbic system-associated membrane protein,LSAMP,Q13449,4045,LSAMP,Human,RFU,Protein,SL005196
MBL2.3000.66,3000-66,1.0,SL004516,Mannose-binding protein C,MBL,P11226,4153,MBL2,Human,RFU,Protein,SL004516
NCR3.3003.29,3003-29,2.0,SL005205,Natural cytotoxicity triggering receptor 3,NKp30,O14931,259197,NCR3,Human,RFU,Protein,SL005205
PDCD1LG2.3004.67,3004-67,2.0,SL004862,Programmed cell death 1 ligand 2,PD-L2,Q9BQ51,80380,PDCD1LG2,Human,RFU,Protein,SL004862
PTPN1.3005.5,3005-5,2.0,SL004939,Tyrosine-protein phosphatase non-receptor type 1,PTP-1B,P18031,5770,PTPN1,Human,RFU,Protein,SL004939
SIGLEC9.3007.7,3007-7,2.0,SL005219,Sialic acid-binding Ig-like lectin 9,Siglec-9,Q9Y336,27180,SIGLEC9,Human,RFU,Protein,SL005219
TGFBR3.3009.3,3009-3,2.0,SL005059,Transforming growth factor beta receptor type 3,TGF-b R III,Q03167,7049,TGFBR3,Human,RFU,Protein,SL005059
TSLP.3010.53,3010-53,2.0,SL004687,Thymic stromal lymphopoietin,TSLP,Q969D9,85480,TSLP,Human,RFU,Protein,SL004687
CTLA4.3022.4,3022-4,2.0,SL000384,Cytotoxic T-lymphocyte protein 4,CTLA-4,P16410,1493,CTLA4,Human,RFU,Protein,SL000384
SERPINF2.3024.18,3024-18,2.0,SL000250,Alpha-2-antiplasmin,a2-Antiplasmin,P08697,5345,SERPINF2,Human,RFU,Protein,SL000250
FGF2.3025.50,3025-50,1.0,SL000004,Fibroblast growth factor 2,bFGF,P09038,2247,FGF2,Human,RFU,Protein,SL000004
CAST.3026.5,3026-5,2.0,SL000338,Calpastatin,Calpastatin,P20810,831,CAST,Human,RFU,Protein,SL000338
CCL23.3028.36,3028-36,2.0,SL003301,Ck-beta-8-1,Ck-b-8-1,P55773,6368,CCL23,Human,RFU,Protein,SL003301
CD209.3029.52,3029-52,2.0,SL005157,CD209 antigen,DC-SIGN,Q9NNX6,30835,CD209,Human,RFU,Protein,SL005157
CLEC4M.3030.3,3030-3,2.0,SL005158,C-type lectin domain family 4 member M,DC-SIGNR,Q9H2X3,10332,CLEC4M,Human,RFU,Protein,SL005158
CGA.FSHB.3032.11,3032-11,2.0,SL000428,Follicle stimulating hormone,FSH,P01215|P01225,1081|2488,CGA|FSHB,Human,RFU,Protein,SL000428
LGALS2.3033.57,3033-57,1.0,SL005164,Galectin-2,Galectin-2,P05162,3957,LGALS2,Human,RFU,Protein,SL005164
GFAP.3034.1,3034-1,2.0,SL004271,Glial fibrillary acidic protein,GFAP,P14136,2670,GFAP,Human,RFU,Protein,SL004271
IL19.3035.80,3035-80,2.0,SL004354,Interleukin-19,IL-19,Q9UHD0,29949,IL19,Human,RFU,Protein,SL004354
IL1B.3037.62,3037-62,1.0,SL001795,Interleukin-1 beta,IL-1b,P01584,3553,IL1B,Human,RFU,Protein,SL001795
CXCL11.3038.9,3038-9,2.0,SL003326,C-X-C motif chemokine 11,I-TAC,O14625,6373,CXCL11,Human,RFU,Protein,SL003326
CCL3.3040.59,3040-59,1.0,SL000519,C-C motif chemokine 3,MIP-1a,P10147,6348,CCL3,Human,RFU,Protein,SL000519
MRC2.3041.55,3041-55,2.0,SL008416,C-type mannose receptor 2,MRC2,Q9UBG0,9902,MRC2,Human,RFU,Protein,SL008416
MB.3042.7,3042-7,2.0,SL000164,Myoglobin,Myoglobin,P02144,4151,MB,Human,RFU,Protein,SL000164
SPARC.3043.49,3043-49,2.0,SL000532,SPARC,ON,P09486,6678,SPARC,Human,RFU,Protein,SL000532
CCL18.3044.3,3044-3,2.0,SL003323,C-C motif chemokine 18,PARC,P55774,6362,CCL18,Human,RFU,Protein,SL003323
PTN.3045.72,3045-72,2.0,SL002704,Pleiotrophin,PTN,P21246,5764,PTN,Human,RFU,Protein,SL002704
RETN.3046.31,3046-31,1.0,SL004260,Resistin,resistin,Q9HD89,56729,RETN,Human,RFU,Protein,SL004260
PRSS1.3049.61,3049-61,2.0,SL000603,Trypsin-1,Trypsin,P07477,5644,PRSS1,Human,RFU,Protein,SL000603
VWF.3050.7,3050-7,2.0,SL000017,von Willebrand factor,vWF,P04275,7450,VWF,Human,RFU,Protein,SL000017
FASLG.3052.8,3052-8,2.0,SL000633,"Tumor necrosis factor ligand superfamily member 6, soluble form","Fas ligand, soluble",P48023,356,FASLG,Human,RFU,Protein,SL000633
FLT3LG.3053.49,3053-49,2.0,SL004343,Fms-related tyrosine kinase 3 ligand,Flt3 ligand,P49771,2323,FLT3LG,Human,RFU,Protein,SL004343
HP.3054.3,3054-3,2.0,SL000437,Haptoglobin,"Haptoglobin, Mixed Type",P00738,3240,HP,Human,RFU,Protein,SL000437
IL4R.3055.54,3055-54,2.0,SL003308,Interleukin-4 receptor subunit alpha,IL-4 sR,P24394,3566,IL4R,Human,RFU,Protein,SL003308
KLRK1.3056.11,3056-11,1.0,SL005204,NKG2-D type II integral membrane protein,NKG2D,P26718,100528032,KLRK1,Human,RFU,Protein,SL005204
CCN4.3057.55,3057-55,1.0,SL004689,WNT1-inducible-signaling pathway protein 1,WISP-1,O95388,8840,CCN4,Human,RFU,Protein,SL004689
TNFSF13B.3059.50,3059-50,2.0,SL004327,Tumor necrosis factor ligand superfamily member 13B,BAFF,Q9Y275,10673,TNFSF13B,Human,RFU,Protein,SL004327
C9.3060.43,3060-43,2.0,SL000325,Complement component C9,C9,P02748,735,C9,Human,RFU,Protein,SL000325
CTSB.3061.61,3061-61,2.0,SL000343,Cathepsin B,Cathepsin B,P07858,1508,CTSB,Human,RFU,Protein,SL000343
FGF5.3065.65,3065-65,1.0,SL004339,Fibroblast growth factor 5,FGF-5,P12034,2250,FGF5,Human,RFU,Protein,SL004339
LGALS3.3066.12,3066-12,1.0,SL003744,Galectin-3,Galectin-3,P17931,3958,LGALS3,Human,RFU,Protein,SL003744
GDF9.3067.67,3067-67,1.0,SL005234,Growth/differentiation factor 9,GDF-9,O60383,2661,GDF9,Human,RFU,Protein,SL005234
IGHM.3069.52,3069-52,3.0,SL000468,Immunoglobulin M,IgM,P01871,3507 3512 50802 3535,IGHM,Human,RFU,Protein,SL000468
IL2.3070.1,3070-1,2.0,SL000478,Interleukin-2,IL-2,P60568,3558,IL2,Human,RFU,Protein,SL000478
IL13.3072.4,3072-4,2.0,SL001718,Interleukin-13,IL-13,P35225,3596,IL13,Human,RFU,Protein,SL001718
IL18BP.3073.51,3073-51,2.0,SL002508,Interleukin-18-binding protein,IL-18 BPa,O95998,10068,IL18BP,Human,RFU,Protein,SL002508
LBP.3074.6,3074-6,2.0,SL003309,Lipopolysaccharide-binding protein,LBP,P18428,3929,LBP,Human,RFU,Protein,SL003309
F10.3077.66,3077-66,2.0,SL003324,Coagulation factor Xa,Coagulation Factor Xa,P00742,2159,F10,Human,RFU,Protein,SL003324
PGF.3078.1,3078-1,2.0,SL002640,Placenta growth factor,PlGF,P49763,5228,PGF,Human,RFU,Protein,SL002640
RARRES2.3079.62,3079-62,2.0,SL005152,Retinoic acid receptor responder protein 2,TIG2,Q99969,5919,RARRES2,Human,RFU,Protein,SL005152
ULBP1.3081.70,3081-70,2.0,SL005227,NKG2D ligand 1,ULBP-1,Q9BZM6,80329,ULBP1,Human,RFU,Protein,SL005227
ULBP2.3082.9,3082-9,2.0,SL005228,NKG2D ligand 2,ULBP-2,Q9BZM5,80328,ULBP2,Human,RFU,Protein,SL005228
EDA2R.3083.71,3083-71,1.0,SL005233,Tumor necrosis factor receptor superfamily member 27,XEDAR,Q9HAV5,60401,EDA2R,Human,RFU,Protein,SL005233
AURKA.3091.70,3091-70,2.0,SL004771,Aurora kinase A,Aurora kinase A,O14965,6790,AURKA,Human,RFU,Protein,SL004771
MAPK1.3115.64,3115-64,2.0,SL006918,Mitogen-activated protein kinase 1,MK01,P28482,5594,MAPK1,Human,RFU,Protein,SL006918
DIABLO.3122.6,3122-6,2.0,SL003733,"Diablo homolog, mitochondrial",SMAC,Q9NR28,56616,DIABLO,Human,RFU,Protein,SL003733
VEGFC.3132.1,3132-1,1.0,SL004486,Vascular endothelial growth factor C,VEGF-C,P49767,7424,VEGFC,Human,RFU,Protein,SL004486
CD4.3143.3,3143-3,1.0,SL002524,T-cell surface glycoprotein CD4,sCD4,P01730,920,CD4,Human,RFU,Protein,SL002524
CXCL2.3148.49,3148-49,1.0,SL003174,Gro-beta,Gro-b,P19875,2920,CXCL2,Human,RFU,Protein,SL003174
IL2RA.3151.6,3151-6,1.0,SL003305,Interleukin-2 receptor subunit alpha,IL-2 sRa,P01589,3559,IL2RA,Human,RFU,Protein,SL003305
TNFRSF1B.3152.57,3152-57,1.0,SL001800,Tumor necrosis factor receptor superfamily member 1B,TNF sR-II,P20333,7133,TNFRSF1B,Human,RFU,Protein,SL001800
CD33.3166.92,3166-92,1.0,SL005215,Myeloid cell surface antigen CD33,Siglec-3,P20138,945,CD33,Human,RFU,Protein,SL005215
ADAMTS5.3168.8,3168-8,2.0,SL004626,A disintegrin and metalloproteinase with thrombospondin motifs 5,ADAMTS-5,Q9UNA0,11096,ADAMTS5,Human,RFU,Protein,SL004626
IDUA.3169.70,3169-70,2.0,SL010368,Alpha-L-iduronidase,IDUA,P35475,3425,IDUA,Human,RFU,Protein,SL010368
METAP2.3170.6,3170-6,1.0,SL007261,Methionine aminopeptidase 2,AMPM2,P50579,10988,METAP2,Human,RFU,Protein,SL007261
APP.3171.57,3171-57,2.0,SL004469,Amyloid beta A4 protein,amyloid precursor protein,P05067,351,APP,Human,RFU,Protein,SL004469
ARSB.3172.28,3172-28,2.0,SL008956,Arylsulfatase B,ARSB,P15848,411,ARSB,Human,RFU,Protein,SL008956
NAAA.3173.49,3173-49,2.0,SL008611,N-acylethanolamine-hydrolyzing acid amidase,ASAHL,Q02083,27163,NAAA,Human,RFU,Protein,SL008611
ADAMTS1.3174.2,3174-2,1.0,SL008421,A disintegrin and metalloproteinase with thrombospondin motifs 1,ATS1,Q9UHI8,9510,ADAMTS1,Human,RFU,Protein,SL008421
ADAMTS13.3175.51,3175-51,5.0,SL006610,A disintegrin and metalloproteinase with thrombospondin motifs 13,ATS13,Q76LX8,11093,ADAMTS13,Human,RFU,Protein,SL006610
CA4.3177.49,3177-49,2.0,SL010369,Carbonic anhydrase 4,Carbonic Anhydrase IV,P22748,762,CA4,Human,RFU,Protein,SL010369
CTSC.3178.5,3178-5,2.0,SL007280,Dipeptidyl peptidase 1,CATC,P53634,1075,CTSC,Human,RFU,Protein,SL007280
CTSA.3179.51,3179-51,2.0,SL009213,Lysosomal protective protein,Cathepsin A,P10619,5476,CTSA,Human,RFU,Protein,SL009213
CTSS.3181.50,3181-50,2.0,SL004673,Cathepsin S,Cathepsin S,P25774,1520,CTSS,Human,RFU,Protein,SL004673
ENTPD1.3182.38,3182-38,2.0,SL010371,Ectonucleoside triphosphate diphosphohydrolase 1,CD39,P49961,953,ENTPD1,Human,RFU,Protein,SL010371
F7.3184.25,3184-25,2.0,SL000358,Coagulation factor VII,Coagulation Factor VII,P08709,2155,F7,Human,RFU,Protein,SL000358
C2.3186.2,3186-2,2.0,SL002525,Complement C2,C2,P06681,717,C2,Human,RFU,Protein,SL002525
CRISP3.3187.52,3187-52,2.0,SL007284,Cysteine-rich secretory protein 3,CRIS3,P54108,10321,CRISP3,Human,RFU,Protein,SL007284
TMPRSS15.3189.61,3189-61,2.0,SL010372,Enteropeptidase,Enterokinase,P98073,5651,TMPRSS15,Human,RFU,Protein,SL010372
WFIKKN1.3191.50,3191-50,2.0,SL012783,"WAP, kazal, immunoglobulin, kunitz and NTR domain-containing protein 1",WFKN1,Q96NZ8,117166,WFIKKN1,Human,RFU,Protein,SL012783
CNDP2.3192.3,3192-3,2.0,SL002695,Cytosolic non-specific dipeptidase,Glutamate carboxypeptidase,Q96KP4,55748,CNDP2,Human,RFU,Protein,SL002695
GP6.3194.36,3194-36,2.0,SL008759,Platelet glycoprotein VI,GPVI,Q9HCN6,51206,GP6,Human,RFU,Protein,SL008759
GNLY.3195.50,3195-50,2.0,SL000678,Granulysin,Granulysin,P22749,10578,GNLY,Human,RFU,Protein,SL000678
HAPLN1.3196.6,3196-6,2.0,SL008023,Hyaluronan and proteoglycan link protein 1,HPLN1,P10915,1404,HAPLN1,Human,RFU,Protein,SL008023
IDE.3197.70,3197-70,2.0,SL007122,Insulin-degrading enzyme,IDE,P14735,3416,IDE,Human,RFU,Protein,SL007122
IDS.3198.4,3198-4,1.0,SL008639,Iduronate 2-sulfatase,IDS,P22304,3423,IDS,Human,RFU,Protein,SL008639
KLK12.3199.54,3199-54,2.0,SL003916,Kallikrein-12,kallikrein 12,Q9UKR0,43849,KLK12,Human,RFU,Protein,SL003916
KLK13.3200.49,3200-49,2.0,SL003918,Kallikrein-13,kallikrein 13,Q9UKR3,26085,KLK13,Human,RFU,Protein,SL003918
KLK5.3201.49,3201-49,2.0,SL003863,Kallikrein-5,kallikrein 5,Q9Y337,25818,KLK5,Human,RFU,Protein,SL003863
KREMEN2.3202.28,3202-28,2.0,SL010393,Kremen protein 2,KREM2,Q8NCW0,79412,KREMEN2,Human,RFU,Protein,SL010393
LTA4H.3204.2,3204-2,2.0,SL007100,Leukotriene A-4 hydrolase,LKHA4,P09960,4048,LTA4H,Human,RFU,Protein,SL007100
LYVE1.3206.4,3206-4,2.0,SL008904,Lymphatic vessel endothelial hyaluronic acid receptor 1,LYVE1,Q9Y5Y7,10894,LYVE1,Human,RFU,Protein,SL008904
MATN3.3208.2,3208-2,4.0,SL006992,Matrilin-3,MATN3,O15232,4148,MATN3,Human,RFU,Protein,SL006992
MEPE.3209.69,3209-69,1.0,SL005437,Matrix extracellular phosphoglycoprotein,MEPE,Q9NQ76,56955,MEPE,Human,RFU,Protein,SL005437
METAP1.3210.1,3210-1,2.0,SL010374,Methionine aminopeptidase 1,METAP1,P53582,23173,METAP1,Human,RFU,Protein,SL010374
ASAH2.3212.30,3212-30,3.0,SL010375,Neutral ceramidase,ASAH2,Q9NR71,56624,ASAH2,Human,RFU,Protein,SL010375
NID1.3213.65,3213-65,2.0,SL000640,Nidogen-1,Nidogen,P14543,4811,NID1,Human,RFU,Protein,SL000640
NRP1.3214.3,3214-3,2.0,SL006397,Neuropilin-1,NRP1,O14786,8829,NRP1,Human,RFU,Protein,SL006397
PIGR.3216.2,3216-2,2.0,SL005797,Polymeric immunoglobulin receptor,PIGR,P01833,5284,PIGR,Human,RFU,Protein,SL005797
SERPINE2.3217.74,3217-74,2.0,SL004457,Glia-derived nexin,Protease nexin I,P07093,5270,SERPINE2,Human,RFU,Protein,SL004457
FOLH1.3218.8,3218-8,2.0,SL000158,Glutamate carboxypeptidase 2,PSMA,Q04609,2346,FOLH1,Human,RFU,Protein,SL000158
RET.3220.40,3220-40,2.0,SL010378,Proto-oncogene tyrosine-protein kinase receptor Ret,RET,P07949,5979,RET,Human,RFU,Protein,SL010378
SFRP1.3221.54,3221-54,1.0,SL003770,Secreted frizzled-related protein 1,SARP-2,Q8N474,6422,SFRP1,Human,RFU,Protein,SL003770
SEMA3A.3222.11,3222-11,2.0,SL010379,Semaphorin-3A,Semaphorin 3A,Q14563,10371,SEMA3A,Human,RFU,Protein,SL010379
ACP5.3232.28,3232-28,2.0,SL004118,Tartrate-resistant acid phosphatase type 5,TrATPase,P13686,54,ACP5,Human,RFU,Protein,SL004118
CCDC80.3234.23,3234-23,2.0,SL010390,Coiled-coil domain-containing protein 80,URB,Q76M96,151887,CCDC80,Human,RFU,Protein,SL010390
WFIKKN2.3235.50,3235-50,2.0,SL010391,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",WFKN2,Q8TEU8,124857,WFIKKN2,Human,RFU,Protein,SL010391
GSK3B.3236.12,3236-12,2.0,SL003724,Glycogen synthase kinase-3 beta,GSK-3 beta,P49841,2932,GSK3B,Human,RFU,Protein,SL003724
ACAN.3280.49,3280-49,2.0,SL004661,Aggrecan core protein,Aggrecan,P16112,176,ACAN,Human,RFU,Protein,SL004661
TGFBI.3283.21,3283-21,1.0,SL006544,Transforming growth factor-beta-induced protein ig-h3,BGH3,Q15582,7045,TGFBI,Human,RFU,Protein,SL006544
BGN.3284.75,3284-75,1.0,SL007804,Biglycan,BGN,P21810,633,BGN,Human,RFU,Protein,SL007804
C1R.3285.23,3285-23,2.0,SL000310,Complement C1r subcomponent,C1r,P00736,715,C1R,Human,RFU,Protein,SL000310
CA10.3289.19,3289-19,2.0,SL010449,Carbonic anhydrase-related protein 10,Carbonic Anhydrase X,Q9NS85,56934,CA10,Human,RFU,Protein,SL010449
CD109.3290.50,3290-50,2.0,SL008773,CD109 antigen,CD109,Q6YHK3,135228,CD109,Human,RFU,Protein,SL008773
FCER2.3291.30,3291-30,2.0,SL002706,Low affinity immunoglobulin epsilon Fc receptor,CD23,P06734,2208,FCER2,Human,RFU,Protein,SL002706
CD48.3292.75,3292-75,1.0,SL010450,CD48 antigen,CD48,P09326,962,CD48,Human,RFU,Protein,SL010450
CD5L.3293.2,3293-2,4.0,SL006108,CD5 antigen-like,CD5L,O43866,922,CD5L,Human,RFU,Protein,SL006108
CFC1.3294.55,3294-55,2.0,SL010451,Cryptic protein,CFC1,P0CG37,55997,CFC1,Human,RFU,Protein,SL010451
CNTN2.3296.92,3296-92,2.0,SL008623,Contactin-2,CNTN2,Q02246,6900,CNTN2,Human,RFU,Protein,SL008623
CNTN4.3298.52,3298-52,2.0,SL010454,Contactin-4,Contactin-4,Q8IWV2,152330,CNTN4,Human,RFU,Protein,SL010454
CNTN5.3299.29,3299-29,2.0,SL010455,Contactin-5,Contactin-5,O94779,53942,CNTN5,Human,RFU,Protein,SL010455
CST7.3302.58,3302-58,1.0,SL007049,Cystatin-F,CYTF,O76096,8530,CST7,Human,RFU,Protein,SL007049
CST6.3303.23,3303-23,2.0,SL004438,Cystatin-M,Cystatin M,Q15828,1474,CST6,Human,RFU,Protein,SL004438
DLL4.3305.6,3305-6,1.0,SL010457,Delta-like protein 4,DLL4,Q9NR61,54567,DLL4,Human,RFU,Protein,SL010457
FCGR2A.3309.2,3309-2,2.0,SL010459,Low affinity immunoglobulin gamma Fc region receptor II-a,FCG2A,P12318,2212,FCGR2A,Human,RFU,Protein,SL010459
FCGR2B.3310.62,3310-62,1.0,SL010460,Low affinity immunoglobulin gamma Fc region receptor II-b,FCG2B,P31994,2213,FCGR2B,Human,RFU,Protein,SL010460
FCGR3B.3311.27,3311-27,1.0,SL008609,Low affinity immunoglobulin gamma Fc region receptor III-B,FCG3B,O75015,2215,FCGR3B,Human,RFU,Protein,SL008609
FCGR1A.3312.64,3312-64,1.0,SL010461,High affinity immunoglobulin gamma Fc receptor I,FCGR1,P12314,2209,FCGR1A,Human,RFU,Protein,SL010461
FCN2.3313.21,3313-21,2.0,SL006542,Ficolin-2,FCN2,Q15485,2220,FCN2,Human,RFU,Protein,SL006542
GFRA1.3314.74,3314-74,2.0,SL004858,GDNF family receptor alpha-1,GFRa-1,P56159,2674,GFRA1,Human,RFU,Protein,SL004858
GPC2.3315.15,3315-15,1.0,SL010463,Glypican-2,GPC2,Q8N158,221914,GPC2,Human,RFU,Protein,SL010463
SERPIND1.3316.58,3316-58,1.0,SL004466,Heparin cofactor 2,Heparin cofactor II,P05546,3053,SERPIND1,Human,RFU,Protein,SL004466
HTRA2.3317.33,3317-33,1.0,SL004860,"Serine protease HTRA2, mitochondrial",HTRA2,O43464,27429,HTRA2,Human,RFU,Protein,SL004860
IGFBP7.3320.49,3320-49,2.0,SL005087,Insulin-like growth factor-binding protein 7,IGFBP-7,Q16270,3490,IGFBP7,Human,RFU,Protein,SL005087
IL24.3321.2,3321-2,2.0,SL007385,Interleukin-24,IL24,Q13007,11009,IL24,Human,RFU,Protein,SL007385
LRIG3.3322.52,3322-52,2.0,SL010464,Leucine-rich repeats and immunoglobulin-like domains protein 3,LRIG3,Q6UXM1,121227,LRIG3,Human,RFU,Protein,SL010464
LRP8.3323.37,3323-37,1.0,SL004610,Low-density lipoprotein receptor-related protein 8,LRP8,Q14114,7804,LRP8,Human,RFU,Protein,SL004610
LY9.3324.51,3324-51,1.0,SL007674,T-lymphocyte surface antigen Ly-9,LY9,Q9HBG7,4063,LY9,Human,RFU,Protein,SL007674
MATN2.3325.2,3325-2,2.0,SL010465,Matrilin-2,MATN2,O00339,4147,MATN2,Human,RFU,Protein,SL010465
CADM1.3326.58,3326-58,2.0,SL004805,Cell adhesion molecule 1,Nectin-like protein 2,Q9BY67,23705,CADM1,Human,RFU,Protein,SL004805
NTN4.3327.27,3327-27,1.0,SL007673,Netrin-4,NET4,Q9HB63,59277,NTN4,Human,RFU,Protein,SL007673
PGLYRP1.3329.14,3329-14,2.0,SL004515,Peptidoglycan recognition protein 1,PGRP-S,O75594,8993,PGLYRP1,Human,RFU,Protein,SL004515
RGMB.3331.8,3331-8,1.0,SL010468,RGM domain family member B,RGMB,Q6NW40,285704,RGMB,Human,RFU,Protein,SL010468
HJV.3332.57,3332-57,1.0,SL010469,Hemojuvelin,RGM-C,Q6ZVN8,148738,HJV,Human,RFU,Protein,SL010469
TFPI.3336.50,3336-50,1.0,SL001998,Tissue factor pathway inhibitor,TFPI,P10646,7035,TFPI,Human,RFU,Protein,SL001998
THBS2.3339.33,3339-33,1.0,SL007206,Thrombospondin-2,TSP2,P35442,7058,THBS2,Human,RFU,Protein,SL007206
THBS4.3340.53,3340-53,1.0,SL007207,Thrombospondin-4,TSP4,P35443,7060,THBS4,Human,RFU,Protein,SL007207
ABL1.3341.33,3341-33,4.0,SL006892,Tyrosine-protein kinase ABL1,ABL1,P00519,25,ABL1,Human,RFU,Protein,SL006892
ABL2.3342.76,3342-76,4.0,SL010488,Abelson tyrosine-protein kinase 2,ABL2,P42684,27,ABL2,Human,RFU,Protein,SL010488
ACY1.3343.1,3343-1,4.0,SL005574,Aminoacylase-1,Aminoacylase-1,Q03154,95,ACY1,Human,RFU,Protein,SL005574
SERPINC1.3344.60,3344-60,4.0,SL000272,Antithrombin-III,Antithrombin III,P01008,462,SERPINC1,Human,RFU,Protein,SL000272
AURKB.3346.72,3346-72,2.0,SL010520,Aurora kinase B,AURKB,Q96GD4,9212,AURKB,Human,RFU,Protein,SL010520
GRK2.3347.9,3347-9,2.0,SL002792,beta-adrenergic receptor kinase 1,BARK1,P25098,156,GRK2,Human,RFU,Protein,SL002792
