target,trimester,contrast,estimate,se,df,t_ratio,p_value
ULBP-1,Third,Control - sPTD,160.10992555831118,9.915171324061763,323,16.147973678453994,6.1263043724138416e-43
Dkk-4,Third,Control - sPTD,-158.920347394541,9.845255283806035,323,-16.141820888681384,6.473863189191908e-43
BTK,Third,Control - sPTD,-157.48436724565505,9.7607522213789,323,-16.13444985323142,6.916275762985231e-43
IL-22BP,Second,Control - sPTD,182.9356947079933,11.573257828961333,369,15.806758771951705,7.225751685177492e-43
Calcineurin B a,Third,Control - sPTD,-157.57034739453843,9.770752315776765,323,-16.126736437695868,7.411620710420891e-43
GDF2,Second,Control - sPTD,-181.10056925996238,11.45928527780927,369,-15.803827627073815,7.428960532762132e-43
TAJ,Second,Control - sPTD,180.29517183217746,11.411135539314193,369,15.799932549308162,7.7078550836779e-43
IL-6,Third,Control - sPTD,-157.38449131513397,9.765738354048079,323,-16.11598484510853,8.161767749096906e-43
Endoglin,Second,Control - sPTD,182.16223908918698,11.544096486521001,369,15.77968785187142,9.334915937206168e-43
TNF-a,Third,Control - sPTD,157.89813895781396,9.807386862281977,323,16.09991949691218,9.426357853735203e-43
GAS1,Second,Control - sPTD,182.3928947923284,11.560934914479835,369,15.776656139105585,9.606489768751861e-43
Protease nexin I,Third,Control - sPTD,-157.71538461538233,9.797812933250768,323,-16.096998961895338,9.676449325245891e-43
CHST2,Third,Control - sPTD,-157.24466501240445,9.772709356904308,323,-16.090181265987706,1.0286372323199383e-42
a1-Antichymotrypsin,Second,Control - sPTD,-182.23487244360217,11.56310609646105,369,-15.760027705650485,1.1242595375430987e-42
NKp44,Third,Control - sPTD,-157.1248138957792,9.778675620131347,323,-16.068107788779347,1.2537249851321918e-42
Protease nexin I,Second,Control - sPTD,-181.48977440438853,11.524350911332656,369,-15.748372797804832,1.2552535586489069e-42
HIPK3,Second,Control - sPTD,-179.991566519081,11.430924632875072,369,-15.746019880266681,1.2834936285101993e-42
YES,Second,Control - sPTD,-181.45098039216003,11.526006286402938,369,-15.742745221839339,1.3238556984786471e-42
Nectin-like protein 2,Third,Control - sPTD,157.10099255582875,9.780890357523898,323,16.062033906246548,1.3238779821915042e-42
MRC2,Third,Control - sPTD,157.06488833746658,9.78165568218129,323,16.057086186705913,1.3839129905201247e-42
SLIK5,Third,Control - sPTD,157.239950372206,9.795223239488616,323,16.052717383541236,1.4391811115877096e-42
FGFR4,Third,Control - sPTD,157.3024813895785,9.810699357616551,323,16.0337684048443,1.705585425640756e-42
suPAR,Third,Control - sPTD,157.0264267990049,9.793785298931308,323,16.033272325884,1.713185212429578e-42
Macrophage scavenger receptor,Second,Control - sPTD,-179.71937592241574,11.44421284812463,369,-15.703952583498694,1.910279642540913e-42
TIMP-3,Third,Control - sPTD,-156.78523573200746,9.79553564386019,323,-16.00578482201532,2.191701198108309e-42
LCMT1,Third,Control - sPTD,158.0805210918093,9.880291150605842,323,15.999581255468982,2.3169780614218943e-42
Galectin-8,Second,Control - sPTD,180.36791060510575,11.514707085659948,369,15.66413363912055,2.782841471424997e-42
a2-Antiplasmin,Second,Control - sPTD,179.37065148640113,11.452257610059984,369,15.662470893846898,2.8268943241756614e-42
PERL,Second,Control - sPTD,179.34471853257787,11.451653079555744,369,15.661033152738101,2.8655469585004724e-42
IMDH2,Third,Control - sPTD,-157.66736972704481,9.870865368214856,323,-15.973003768722146,2.9399106126399503e-42
TSLP R,Third,Control - sPTD,-156.56550868486121,9.806410225105374,323,-15.96562912328898,3.1406917740825424e-42
IL-10 Rb,Third,Control - sPTD,157.00831265508708,9.841365028233938,323,15.953916169621309,3.48812283640026e-42
TGF-b1,Second,Control - sPTD,-181.4646847986534,11.604879107073083,369,-15.63693021912241,3.598055454754821e-42
C4,Second,Control - sPTD,180.82310773772176,11.564163404938949,369,15.636505764048081,3.612505586868037e-42
PARK7,Second,Control - sPTD,180.72981235505264,11.560730497748821,369,15.633078929592338,3.731311557958599e-42
Testican-1,Third,Control - sPTD,-158.32133995037023,9.928600951574115,323,-15.945986823578544,3.7448712955533805e-42
CPNE1,Second,Control - sPTD,180.63978494623976,11.556370426815548,369,15.63118680646312,3.798574054998034e-42
DSC3,Second,Control - sPTD,179.1313514653211,11.460699806909028,369,15.630053529308274,3.8394390024213496e-42
Ku70,Second,Control - sPTD,179.1119544592068,11.461521348816822,369,15.627240835501878,3.942769288076091e-42
DEAD-box protein 19B,Third,Control - sPTD,158.00806451612712,9.919604968169716,323,15.928866625550862,4.3654454388910576e-42
PUR8,Second,Control - sPTD,180.3753953194212,11.555491878016415,369,15.60949522733635,4.6618548864586606e-42
TSP4,Third,Control - sPTD,156.26588089329778,9.821195267511483,323,15.911085833943794,5.1189536275202115e-42
SLAF6,Second,Control - sPTD,-180.5868648534715,11.578055416133614,369,-15.597339826326106,5.2286164762769674e-42
Azurocidin,Third,Control - sPTD,-159.12394540942833,10.007641751311972,323,-15.900243969921052,5.6408274556269215e-42
HSP70 protein 8,Second,Control - sPTD,178.84039637360695,11.473007427046277,369,15.587926488394977,5.7143805238749126e-42
M-CSF R,Third,Control - sPTD,159.0635235731998,10.00664822575618,323,15.895784480939893,5.870618165578874e-42
IGFBP-6,Third,Control - sPTD,156.16600496277664,9.826112385400904,323,15.892959375754696,6.021007316266724e-42
Secretin,Third,Control - sPTD,156.6543424317593,9.860670899523097,323,15.88678336677231,6.36331710108691e-42
vWF,Second,Control - sPTD,-178.74646847986875,11.481217860031496,369,-15.568598267098679,6.857646711995802e-42
Protein C,Third,Control - sPTD,156.6003722084371,9.864250564624006,323,15.875546873276958,7.036749572227395e-42
Notch-3,Second,Control - sPTD,179.1924942019822,11.525498971601122,369,15.547482555290081,8.36919559200597e-42
Galectin-8,Third,Control - sPTD,155.88635235731772,9.839850546318566,323,15.842349599063807,9.471640263779475e-42
Livin B,Third,Control - sPTD,155.86637717121633,9.840830168162906,323,15.838742718625088,9.782388242758616e-42
ITI heavy chain H4,Second,Control - sPTD,181.30065359477294,11.675497231127888,369,15.528302564400398,1.0028627772831652e-41
Protein disulfide isomerase A3,Second,Control - sPTD,-180.85800126502468,11.652478529998172,369,-15.520989873478278,1.0744540297725967e-41
IL-1a,Third,Control - sPTD,155.78647642679658,9.844746425947267,323,15.824325958888952,1.1129562594006173e-41
MEPE,Third,Control - sPTD,158.1333746898246,9.993810500906184,323,15.82313119460149,1.1249195916782716e-41
Thymidine kinase,Third,Control - sPTD,157.4172456575663,9.950652625572472,323,15.819791081141265,1.1590506701650684e-41
MMEL2,Second,Control - sPTD,-179.30697870546408,11.570367772386039,369,-15.497085506080454,1.3460435447827078e-41
FCRL3,Third,Control - sPTD,155.66662531017118,9.85061413115555,323,15.802733031418654,1.3501789735447733e-41
ENA-78,Second,Control - sPTD,-180.9067046173332,11.674136341138048,369,-15.496367296983065,1.3551868783295138e-41
Peroxiredoxin-1,Third,Control - sPTD,-156.47456575682403,9.906077871218317,323,-15.795814225472036,1.4364017216196608e-41
BMP RII,Third,Control - sPTD,155.6028535980125,9.854755172582681,323,15.789621443962563,1.5182320616882014e-41
HSP 60,Third,Control - sPTD,-155.58672456575422,9.85452148650416,323,-15.788359158669591,1.5354747059436176e-41
PAPP-A,Third,Control - sPTD,155.65583126550618,9.859274136715337,323,15.787757709855468,1.5437591013584525e-41
PUR8,Third,Control - sPTD,-157.09354838709697,9.959737797951272,323,-15.77285984570912,1.7638438035236618e-41
IL-7,Second,Control - sPTD,178.0063251106932,11.508105836813,369,15.467908240926418,1.7720561991821781e-41
PTH,Third,Control - sPTD,155.4868486352333,9.859400683988211,323,15.77041583143546,1.8028304145790672e-41
AK1A1,Third,Control - sPTD,-158.112655086848,10.027709162512535,323,-15.767574879209144,1.849232286405387e-41
EG-VEGF,Third,Control - sPTD,-155.58200992555584,9.87684643319467,323,-15.752194891141258,2.121952890388436e-41
SPTA2,Third,Control - sPTD,155.51612903225848,9.876102994995668,323,15.746709923039507,2.2286435503905395e-41
MAPKAPK3,Second,Control - sPTD,177.7929580434324,11.51704102454219,369,15.437381673345199,2.3624841717472825e-41
Flt3 ligand,Third,Control - sPTD,155.26712158808687,9.87011541442508,323,15.73103404253667,2.564036870107061e-41
eIF-5A-1,Third,Control - sPTD,-155.2632754342405,9.871323164922236,323,-15.728719730903839,2.6176537352428565e-41
Transferrin,Second,Control - sPTD,-178.34577271768964,11.566990993361301,369,-15.418510554737052,2.8219517943663606e-41
Factor B,Third,Control - sPTD,155.1472704714614,9.875948533899999,323,15.709607025482741,3.1055073487855e-41
CAMK1,Third,Control - sPTD,-157.3744416873432,10.018813287825699,323,-15.707892458538558,3.1534807554755353e-41
PDK1,Second,Control - sPTD,180.12492093611885,11.703092094935835,369,15.391224769910385,3.648467503798806e-41
KYNU,Third,Control - sPTD,-155.6939205955312,9.922201932532733,323,-15.691468653247709,3.65223564090932e-41
FYN,Second,Control - sPTD,177.40501792115046,11.533241678971752,369,15.382060209889492,3.9771456129631524e-41
uPA,Third,Control - sPTD,155.97642679900525,9.9479808034771,323,15.679204642663475,4.0754039756910437e-41
FCAR,Third,Control - sPTD,154.96749379652368,9.884683323274547,323,15.677537532399858,4.1365895085075316e-41
RAP,Third,Control - sPTD,155.19044665012456,9.905654462071787,323,15.666854446047997,4.5510575547529077e-41
phosphoglycerate kinase 1,Second,Control - sPTD,177.32068311195826,11.54349702158792,369,15.36108882605889,4.844805279569865e-41
4-1BB,Second,Control - sPTD,177.15285684166508,11.543740965815344,369,15.346225921585606,5.571887533447635e-41
Peroxiredoxin-6,Second,Control - sPTD,179.89542483660284,11.72575906111114,369,15.341900161775612,5.803285557525995e-41
PHI,Third,Control - sPTD,-154.7239454094269,9.897505894513673,323,-15.632619677972869,6.179896814556027e-41
IMDH2,Second,Control - sPTD,-179.63999578326192,11.723274003261114,369,-15.323364081850402,6.908528148945362e-41
Spondin-1,Third,Control - sPTD,155.00186104218125,9.925318757192167,323,15.61681441514032,7.117220270627129e-41
BMP10,Third,Control - sPTD,157.11215880893258,10.062174739701991,323,15.614135400473648,7.289621581021127e-41
LRP8,Third,Control - sPTD,155.93560794044663,9.994115595597352,323,15.602742078462652,8.070648714890804e-41
ING1,Third,Control - sPTD,-155.81947890818648,9.991617049609667,323,-15.595021119656876,8.646922267152744e-41
PPAC,Third,Control - sPTD,-157.27431761786474,10.090811095706028,323,-15.58589454566146,9.381345769479521e-41
Epo,Second,Control - sPTD,178.03510436432964,11.648517379999928,369,15.283928293742283,1.0009162534907063e-40
C1-Esterase Inhibitor,Third,Control - sPTD,154.99019851116407,9.952668192377487,323,15.572728389545567,1.055198349534265e-40
URB,Third,Control - sPTD,154.30446650123827,9.917759675966263,323,15.55839943119057,1.199241798203758e-40
IL-12 Rb1,Second,Control - sPTD,-179.2063040269895,11.744542558914398,369,-15.258687439551869,1.2688387347453602e-40
hnRNP A2/B1,Third,Control - sPTD,-154.90719602977438,9.962033749905801,323,-15.549756196242473,1.295462565401671e-40
Myoglobin,Third,Control - sPTD,154.36662531017126,9.929802361247464,323,15.545790308235143,1.3421577806555947e-40
GPVI,Third,Control - sPTD,-156.56836228287668,10.072849784845433,323,-15.543601426324576,1.3686464417062377e-40
AMPK a2b2g1,Second,Control - sPTD,176.96942863167106,11.606131169989927,369,15.247925948765978,1.4038254997835455e-40
C4b,Second,Control - sPTD,-177.8454564621554,11.664311683560754,369,-15.246973956706261,1.4164358576233766e-40
Ephrin-A4,Third,Control - sPTD,154.200744416871,9.9237663338738,323,15.538530355206161,1.4320376721569989e-40
GIB,Third,Control - sPTD,155.44528535979956,10.01627946497485,323,15.519264004500284,1.7007953804096313e-40
Carbonic anhydrase 6,Second,Control - sPTD,-176.3253215264601,11.579712309349597,369,-15.227090001544592,1.7072776907895384e-40
NRX3B,Second,Control - sPTD,178.96637149483595,11.757522416796595,369,15.221435703083811,1.8003791504042602e-40
LIGHT,Second,Control - sPTD,-176.27672359266643,11.580874777419242,369,-15.221365136973624,1.8015725304010569e-40
C5,Second,Control - sPTD,-178.89837655492443,11.759687569840592,369,-15.212851148676348,1.9515090998052e-40
SHP-2,Third,Control - sPTD,-153.94875930520837,9.933845130784992,323,-15.497398769397067,2.0673326789269088e-40
BOC,Second,Control - sPTD,178.9734345351066,11.770631326108214,369,15.205083701681236,2.099139886896644e-40
Cystatin-S,Second,Control - sPTD,176.10541851149435,11.58709236921467,369,15.198413277465754,2.234788107800121e-40
LY9,Second,Control - sPTD,177.45867594349892,11.6891755679135,369,15.181453551832913,2.6204045371958633e-40
Rab GDP dissociation inhibitor beta,Second,Control - sPTD,-178.65970904491064,11.768649615079692,369,-15.180986339841917,2.6319193087814303e-40
PPID,Third,Control - sPTD,-156.57295285359677,10.122122173848865,323,-15.468391920630317,2.6780995514781292e-40
ASM3A,Second,Control - sPTD,-177.7218005481792,11.709318599330572,369,-15.177808942557908,2.7115799937652906e-40
FGF-12,Second,Control - sPTD,176.249525616702,11.6131619637324,369,15.176704343496166,2.739833685883422e-40
DR6,Third,Control - sPTD,156.2522332506188,10.116371261278658,323,15.445482299437604,3.2854301914476535e-40
Layilin,Third,Control - sPTD,153.82133995037267,9.963811098414402,323,15.438002430099377,3.51212263683103e-40
PSA1,Third,Control - sPTD,-155.73114143920412,10.093625885547183,323,-15.428661930317007,3.8172664314708635e-40
Dynactin subunit 2,Second,Control - sPTD,-175.86063672780938,11.618676072699355,369,-15.136030613766122,4.012715881515947e-40
IL-18 Rb,Third,Control - sPTD,153.5415632754317,9.955359429111844,323,15.423005504596809,4.01478739595346e-40
STX1a,Third,Control - sPTD,-154.07059553349632,9.992276834280476,323,-15.41896787776403,4.161994792558167e-40
PCSK9,Third,Control - sPTD,-156.30856079404384,10.140275163153289,323,-15.414627145624426,4.326272556444007e-40
GOT1,Second,Control - sPTD,-177.90132827324754,11.761775161194434,369,-15.125380806478644,4.434163195659556e-40
BGN,Third,Control - sPTD,154.1519851116629,10.003523477125096,323,15.40976891433902,4.517828781875458e-40
ASM3A,Third,Control - sPTD,-155.14689826302532,10.072687238024441,323,-15.402731624322163,4.81042686727529e-40
Fibrinogen,Second,Control - sPTD,-175.6860636727811,11.625831136794943,369,-15.111699250193562,5.041063243735923e-40
PAFAH,Third,Control - sPTD,-153.5645161290298,9.974119456265804,323,-15.39629806945611,5.094455299326772e-40
IL-23 R,Second,Control - sPTD,178.03742357158154,11.782658912190625,369,15.110122842254196,5.11611678984096e-40
IL-4,Third,Control - sPTD,-155.87531017369673,10.12721935228195,323,-15.391718570663091,5.3067800165713595e-40
BNP-32,Second,Control - sPTD,175.416719375926,11.617888478514367,369,15.098846894625842,5.686509128700441e-40
Marapsin,Second,Control - sPTD,-177.3260594560433,11.744494531790531,369,-15.098654009846832,5.696799338277988e-40
PTH,Second,Control - sPTD,177.01149061775558,11.724543036697241,369,15.097517239155364,5.757823676850662e-40
SPTA2,Second,Control - sPTD,175.3295382669197,11.618935259530799,369,15.089983234315737,6.179095932603091e-40
TGF-b1,Third,Control - sPTD,-153.14975186103965,9.972008368340676,323,-15.357964635013989,7.169909128033183e-40
PTP-1C,Second,Control - sPTD,-175.69249420198514,11.657826362746462,369,-15.070776381043457,7.397570296624879e-40
KI3S1,Third,Control - sPTD,153.6342431761762,10.007614246928123,323,15.351735127414093,7.579269530359881e-40
UFM1,Second,Control - sPTD,176.83649588868093,11.738205260242841,369,15.065036942881209,7.806239586602075e-40
LKHA4,Second,Control - sPTD,-176.4153489352763,11.716953841881669,369,-15.056417505434597,8.462701584221004e-40
GREM1,Second,Control - sPTD,177.16961838499125,11.76728112752484,369,15.056121840292736,8.486171868443579e-40
DAN,Third,Control - sPTD,155.79590570719535,10.158120691364926,323,15.33707960761208,8.636771813181773e-40
LY86,Second,Control - sPTD,-177.75089605734914,11.807803922750232,369,-15.053679517397342,8.682548878765882e-40
IFN-g,Third,Control - sPTD,-155.20707196029613,10.129028567860994,323,-15.322996763259413,9.79154889973396e-40
IL-15 Ra,Third,Control - sPTD,153.83250620347417,10.040932987033026,323,15.320539077607151,1.0008333265536248e-39
CNTF,Third,Control - sPTD,152.89925558312416,9.991925995866547,323,15.302280626014987,1.1776282877188486e-39
FGFR4,Second,Control - sPTD,175.09171410499715,11.66132237953303,369,15.014739187067102,1.2502786940909057e-39
TCTP,Third,Control - sPTD,-153.1196029776651,10.01159318949096,323,-15.294229407802224,1.2651917336621899e-39
MCP-2,Second,Control - sPTD,-175.93674889310608,11.718868463197872,369,-15.013117473382414,1.2694038978051583e-39
BMP-7,Second,Control - sPTD,-177.28737086232468,11.81870919803173,369,-15.000569680811662,1.4276003483986565e-39
Gro-a,Third,Control - sPTD,-155.05384615384594,10.152532864514429,323,-15.272429867801446,1.5363165787920737e-39
HO-2,Second,Control - sPTD,174.61184904069523,11.64818773906116,369,14.990473449801117,1.5690638598965085e-39
