chromosome,gene,transcript,canonical,lof.oe_ci.upper,lof.oe_ci.upper_bin_decile,leiden,rowsum,norm_rank
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,1,27411874,0.35640022358859696
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,15,34013660,0.7416314967913511
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,9,29302383,0.568156562538585
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,11,27065013,0.4332150301391471
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,0,29894274,0.7983582931261357
chr1,ACOT7,ENST00000361521,TRUE,0.468,1,6,176172529,0.5000376704588262
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,1,22627924,0.18865287870318617
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,15,30350593,0.1919407989824825
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,9,26197132,0.2262625015434004
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,11,35820031,0.7090304771562166
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,0,28742798,0.696722852309042
NA,ACSBG1,NM_015162.5,TRUE,0.594,NA,6,176172529,0.5000376704588262
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,1,22627924,0.18865287870318617
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,15,30350593,0.1919407989824825
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,9,26197132,0.2262625015434004
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,11,35820031,0.7090304771562166
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,0,28742798,0.696722852309042
chr15,ACSBG1,ENST00000258873,TRUE,0.594,2,6,176172529,0.5000376704588262
NA,ACSL1,NM_001995.5,TRUE,0.555,NA,1,28457394,0.394242593627725
NA,ACSL1,NM_001995.5,TRUE,0.555,NA,15,29538328,0.11886454298433256
NA,ACSL1,NM_001995.5,TRUE,0.555,NA,9,24220355,0.08973330040745771
NA,ACSL1,NM_001995.5,TRUE,0.555,NA,11,37326583,0.7453101233733311
NA,ACSL1,NM_001995.5,TRUE,0.555,NA,0,24954999,0.2799360862209412
chr4,ACSL1,ENST00000281455,TRUE,0.555,1,1,28457394,0.394242593627725
chr4,ACSL1,ENST00000281455,TRUE,0.555,1,15,29538328,0.11886454298433256
chr4,ACSL1,ENST00000281455,TRUE,0.555,1,9,24220355,0.08973330040745771
chr4,ACSL1,ENST00000281455,TRUE,0.555,1,11,37326583,0.7453101233733311
chr4,ACSL1,ENST00000281455,TRUE,0.555,1,0,24954999,0.2799360862209412
NA,ACSL6,NM_001009185.3,TRUE,0.584,NA,1,41311445,0.7901621017328117
NA,ACSL6,NM_001009185.3,TRUE,0.584,NA,15,34073484,0.7488003700063595
NA,ACSL6,NM_001009185.3,TRUE,0.584,NA,9,30374344,0.6630448203481911
NA,ACSL6,NM_001009185.3,TRUE,0.584,NA,11,39123311,0.781364430172948
NA,ACSL6,NM_001009185.3,TRUE,0.584,NA,0,25617354,0.34889404098001126
chr5,ACSL6,ENST00000651883,TRUE,0.584,1,1,41311445,0.7901621017328117
chr5,ACSL6,ENST00000651883,TRUE,0.584,1,15,34073484,0.7488003700063595
chr5,ACSL6,ENST00000651883,TRUE,0.584,1,9,30374344,0.6630448203481911
chr5,ACSL6,ENST00000651883,TRUE,0.584,1,11,39123311,0.781364430172948
chr5,ACSL6,ENST00000651883,TRUE,0.584,1,0,25617354,0.34889404098001126
NA,ACTB,NM_001101.5,TRUE,0.193,NA,1,51855071,0.951369480156512
NA,ACTB,NM_001101.5,TRUE,0.193,NA,15,38557739,0.9872232178990576
NA,ACTB,NM_001101.5,TRUE,0.193,NA,9,27824717,0.4106062476848994
NA,ACTB,NM_001101.5,TRUE,0.193,NA,11,46949171,0.9008506563010534
NA,ACTB,NM_001101.5,TRUE,0.193,NA,0,33920171,0.978758067548092
NA,ACTB,NM_001101.5,TRUE,0.193,NA,6,176172529,0.5000376704588262
chr7,ACTB,ENST00000646664,TRUE,0.193,0,1,51855071,0.951369480156512
chr7,ACTB,ENST00000646664,TRUE,0.193,0,15,38557739,0.9872232178990576
chr7,ACTB,ENST00000646664,TRUE,0.193,0,9,27824717,0.4106062476848994
chr7,ACTB,ENST00000646664,TRUE,0.193,0,11,46949171,0.9008506563010534
chr7,ACTB,ENST00000646664,TRUE,0.193,0,0,33920171,0.978758067548092
chr7,ACTB,ENST00000646664,TRUE,0.193,0,6,176172529,0.5000376704588262
NA,ACTC1,NM_005159.5,TRUE,0.511,NA,1,21007435,0.13661263275572946
NA,ACTC1,NM_005159.5,TRUE,0.511,NA,15,30874934,0.25310747528473143
NA,ACTC1,NM_005159.5,TRUE,0.511,NA,11,31327694,0.5879105402512534
NA,ACTC1,NM_005159.5,TRUE,0.511,NA,0,29735460,0.7872047120746914
chr15,ACTC1,ENST00000290378,TRUE,0.511,1,1,21007435,0.13661263275572946
chr15,ACTC1,ENST00000290378,TRUE,0.511,1,15,30874934,0.25310747528473143
chr15,ACTC1,ENST00000290378,TRUE,0.511,1,11,31327694,0.5879105402512534
chr15,ACTC1,ENST00000290378,TRUE,0.511,1,0,29735460,0.7872047120746914
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,1,42393926,0.8120737842370039
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,15,31432607,0.3364167196623692
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,9,35205864,0.930608717125571
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,11,42085077,0.8332488310517717
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,0,28612079,0.68375211479416
NA,ACTL6A,NM_004301.5,TRUE,0.186,NA,6,176172529,0.5000376704588262
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,1,42393926,0.8120737842370039
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,15,31432607,0.3364167196623692
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,9,35205864,0.930608717125571
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,11,42085077,0.8332488310517717
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,0,28612079,0.68375211479416
chr3,ACTL6A,ENST00000429709,TRUE,0.186,0,6,176172529,0.5000376704588262
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,1,55647139,0.9807713806595864
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,15,32488138,0.5102040816326531
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,9,28040363,0.43233732559575255
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,11,31920890,0.6070643907385499
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,0,27610443,0.5813020865969045
NA,ACTN1,NM_001130004.2,TRUE,0.331,NA,6,176172529,0.5000376704588262
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,1,55647139,0.9807713806595864
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,15,32488138,0.5102040816326531
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,9,28040363,0.43233732559575255
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,11,31920890,0.6070643907385499
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,0,27610443,0.5813020865969045
chr14,ACTN1,ENST00000394419,TRUE,0.331,0,6,176172529,0.5000376704588262
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,1,31782581,0.5161542761319172
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,15,33692610,0.6989073249696479
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,9,33084225,0.8496727991110014
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,11,33040048,0.6390625880232099
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,0,27942536,0.6168932890531988
NA,ACTN2,NM_001103.4,TRUE,0.432,NA,6,176172529,0.5000376704588262
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,1,31782581,0.5161542761319172
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,15,33692610,0.6989073249696479
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,9,33084225,0.8496727991110014
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,11,33040048,0.6390625880232099
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,0,27942536,0.6168932890531988
chr1,ACTN2,ENST00000366578,TRUE,0.432,1,6,176172529,0.5000376704588262
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,1,40219196,0.7655673560648407
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,15,35960440,0.9137422674452216
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,9,29555673,0.5929127052722558
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,11,45311872,0.8806264435806433
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,0,26681780,0.4745284792280218
NA,ACTN4,NM_004924.6,TRUE,0.238,NA,6,176172529,0.5000376704588262
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,1,40219196,0.7655673560648407
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,15,35960440,0.9137422674452216
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,9,29555673,0.5929127052722558
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,11,45311872,0.8806264435806433
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,0,26681780,0.4745284792280218
chr19,ACTN4,ENST00000252699,TRUE,0.238,0,6,176172529,0.5000376704588262
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,1,53849744,0.9675237562884292
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,15,33829472,0.7172342024628549
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,9,28058529,0.43462155821706383
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,11,47548986,0.909075545039716
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,0,26072803,0.4044113039664139
NA,ACTR1A,NM_005736.4,TRUE,0.337,NA,6,176172529,0.5000376704588262
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,1,53849744,0.9675237562884292
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,15,33829472,0.7172342024628549
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,9,28058529,0.43462155821706383
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,11,47548986,0.909075545039716
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,0,26072803,0.4044113039664139
chr10,ACTR1A,ENST00000369905,TRUE,0.337,0,6,176172529,0.5000376704588262
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,1,30385643,0.46679709334823927
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,15,33540267,0.6770538243626062
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,9,29516229,0.5893937523151006
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,11,51959746,0.9535800799954932
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,0,25426484,0.3308477974810452
NA,ACTR2,NM_005722.4,TRUE,0.177,NA,6,176172529,0.5000376704588262
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,1,30385643,0.46679709334823927
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,15,33540267,0.6770538243626062
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,9,29516229,0.5893937523151006
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,11,51959746,0.9535800799954932
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,0,25426484,0.3308477974810452
chr2,ACTR2,ENST00000260641,TRUE,0.177,0,6,176172529,0.5000376704588262
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,1,51618869,0.9491335941866964
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,15,35916754,0.9111984737237672
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,9,24936322,0.13044820348191136
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,11,28376457,0.4848177567460989
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,0,27039176,0.5194561062723229
NA,ACTR3,NM_005721.5,TRUE,0.461,NA,6,176172529,0.5000376704588262
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,1,51618869,0.9491335941866964
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,15,35916754,0.9111984737237672
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,9,24936322,0.13044820348191136
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,11,28376457,0.4848177567460989
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,0,27039176,0.5194561062723229
chr2,ACTR3,ENST00000263238,TRUE,0.461,1,6,176172529,0.5000376704588262
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,1,30612538,0.475684740078256
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,15,31200129,0.30357865525813726
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,9,27258714,0.3484380787751574
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,11,23275418,0.25508422060728975
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,0,26118075,0.4094868099504982
NA,ACTR3B,NM_020445.6,TRUE,0.328,NA,6,176172529,0.5000376704588262
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,1,30612538,0.475684740078256
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,15,31200129,0.30357865525813726
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,9,27258714,0.3484380787751574
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,11,23275418,0.25508422060728975
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,0,26118075,0.4094868099504982
chr7,ACTR3B,ENST00000256001,TRUE,0.328,0,6,176172529,0.5000376704588262
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,1,35550988,0.6409726103968698
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,15,36230539,0.9266924900271724
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,9,26671951,0.2768860353130016
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,11,25859814,0.3782322122697313
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,0,25122905,0.3017106334983395
NA,ACVR1B,NM_004302.5,TRUE,0.403,NA,6,176172529,0.5000376704588262
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,1,35550988,0.6409726103968698
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,15,36230539,0.9266924900271724
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,9,26671951,0.2768860353130016
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,11,25859814,0.3782322122697313
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,0,25122905,0.3017106334983395
chr12,ACVR1B,ENST00000257963,TRUE,0.403,1,6,176172529,0.5000376704588262
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,1,37976312,0.709502515371716
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,15,33081032,0.609007342313696
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,9,25751111,0.18403506605753797
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,11,33529606,0.6531463016168103
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,0,27112865,0.5281659251832822
NA,ACVR2A,NM_001616.5,TRUE,0.222,NA,6,176172529,0.5000376704588262
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,1,37976312,0.709502515371716
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,15,33081032,0.609007342313696
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,9,25751111,0.18403506605753797
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,11,33529606,0.6531463016168103
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,0,27112865,0.5281659251832822
chr2,ACVR2A,ENST00000241416,TRUE,0.222,0,6,176172529,0.5000376704588262
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,1,33901455,0.589491335941867
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,15,30761125,0.2392900502977395
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,9,31916739,0.7860847018150389
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,11,55653710,0.980339135823334
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,0,33896360,0.9784447647095684
NA,ACVR2B,NM_001106.4,TRUE,0.408,NA,6,176172529,0.5000376704588262
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,1,33901455,0.589491335941867
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,15,30761125,0.2392900502977395
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,9,31916739,0.7860847018150389
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,11,55653710,0.980339135823334
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,0,33896360,0.9784447647095684
chr3,ACVR2B,ENST00000352511,TRUE,0.408,1,6,176172529,0.5000376704588262
NA,ACVRL1,NM_000020.3,TRUE,0.57,NA,1,16535676,0.02895472330911123
NA,ACVRL1,NM_000020.3,TRUE,0.57,NA,15,30459754,0.20286754928600337
NA,ACVRL1,NM_000020.3,TRUE,0.57,NA,11,21578347,0.16748352205509548
chr12,ACVRL1,ENST00000388922,TRUE,0.57,1,1,16535676,0.02895472330911123
chr12,ACVRL1,ENST00000388922,TRUE,0.57,1,15,30459754,0.20286754928600337
chr12,ACVRL1,ENST00000388922,TRUE,0.57,1,11,21578347,0.16748352205509548
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,1,29975749,0.4531581889323644
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,15,33945711,0.7326125917789212
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,9,30931939,0.7071243363378195
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,11,32723982,0.6308376992845474
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,0,31426640,0.8910332727614512
NA,ADAM10,NM_001110.4,TRUE,0.276,NA,6,176172529,0.5000376704588262
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,1,29975749,0.4531581889323644
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,15,33945711,0.7326125917789212
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,9,30931939,0.7071243363378195
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,11,32723982,0.6308376992845474
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,0,31426640,0.8910332727614512
chr15,ADAM10,ENST00000260408,TRUE,0.276,0,6,176172529,0.5000376704588262
NA,ADAM11,NM_002390.6,TRUE,0.584,NA,1,23782882,0.2262716601453326
NA,ADAM11,NM_002390.6,TRUE,0.584,NA,15,30268883,0.1832687749320691
NA,ADAM11,NM_002390.6,TRUE,0.584,NA,11,18274999,0.03622331136274013
NA,ADAM11,NM_002390.6,TRUE,0.584,NA,0,21889640,0.08180337113854251
NA,ADAM11,NM_002390.6,TRUE,0.584,NA,6,176172529,0.5000376704588262
chr17,ADAM11,ENST00000200557,TRUE,0.584,1,1,23782882,0.2262716601453326
chr17,ADAM11,ENST00000200557,TRUE,0.584,1,15,30268883,0.1832687749320691
chr17,ADAM11,ENST00000200557,TRUE,0.584,1,11,18274999,0.03622331136274013
chr17,ADAM11,ENST00000200557,TRUE,0.584,1,0,21889640,0.08180337113854251
chr17,ADAM11,ENST00000200557,TRUE,0.584,1,6,176172529,0.5000376704588262
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,1,38493668,0.7231414197875908
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,15,35159628,0.8562756547378159
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,9,32883571,0.8401037165082109
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,11,49362252,0.9285674046532588
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,0,25419199,0.3299705495331788
NA,ADAM17,NM_003183.6,TRUE,0.565,NA,6,176172529,0.5000376704588262
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,1,38493668,0.7231414197875908
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,15,35159628,0.8562756547378159
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,9,32883571,0.8401037165082109
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,11,49362252,0.9285674046532588
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,0,25419199,0.3299705495331788
chr2,ADAM17,ENST00000310823,TRUE,0.565,1,6,176172529,0.5000376704588262
NA,ADAM22,XM_011516319.3,TRUE,0.497,NA,1,21823964,0.16193404136389045
NA,ADAM22,XM_011516319.3,TRUE,0.497,NA,15,32561185,0.5247441752905128
NA,ADAM22,XM_011516319.3,TRUE,0.497,NA,11,19407766,0.0701932285505042
chr7,ADAM22,ENST00000413139,TRUE,0.518,1,1,21823964,0.16193404136389045
chr7,ADAM22,ENST00000413139,TRUE,0.518,1,15,32561185,0.5247441752905128
chr7,ADAM22,ENST00000413139,TRUE,0.518,1,11,19407766,0.0701932285505042
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,1,34014688,0.5934600335382896
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,15,31055901,0.28022200381569057
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,9,28523876,0.4841338436844055
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,11,34198322,0.6718494732691116
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,0,22181362,0.09348956701547716
NA,ADAM23,NM_003812.4,TRUE,0.416,NA,6,176172529,0.5000376704588262
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,1,34014688,0.5934600335382896
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,15,31055901,0.28022200381569057
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,9,28523876,0.4841338436844055
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,11,34198322,0.6718494732691116
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,0,22181362,0.09348956701547716
chr2,ADAM23,ENST00000264377,TRUE,0.416,1,6,176172529,0.5000376704588262
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,1,39453496,0.7474566797093348
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,15,35248130,0.8630976469908077
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,9,37495630,0.9745030250648228
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,11,40303096,0.8029406793983438
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,0,28474316,0.6697161476282976
NA,ADAM9,NM_003816.3,TRUE,0.575,NA,6,176172529,0.5000376704588262
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,1,39453496,0.7474566797093348
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,15,35248130,0.8630976469908077
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,9,37495630,0.9745030250648228
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,11,40303096,0.8029406793983438
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,0,28474316,0.6697161476282976
chr8,ADAM9,ENST00000487273,TRUE,0.575,1,6,176172529,0.5000376704588262
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,1,45766520,0.8720514253773057
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,15,34005264,0.7407642943863098
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,9,23739997,0.06707618224472157
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,11,22934313,0.23857810827559012
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,0,29431774,0.7639576414562316
NA,ADAMTS1,NM_006988.5,TRUE,0.329,NA,6,176172529,0.5000376704588262
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,1,45766520,0.8720514253773057
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,15,34005264,0.7407642943863098
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,9,23739997,0.06707618224472157
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,11,22934313,0.23857810827559012
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,0,29431774,0.7639576414562316
chr21,ADAMTS1,ENST00000284984,TRUE,0.329,0,6,176172529,0.5000376704588262
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,1,27438631,0.3576858580212409
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,15,30885705,0.254957507082153
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,9,27479893,0.372484257315718
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,11,20010657,0.0939102022421272
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,0,26025266,0.3952628610815214
NA,ADAMTS2,NM_014244.5,TRUE,0.568,NA,6,176172529,0.5000376704588262
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,1,27438631,0.3576858580212409
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,15,30885705,0.254957507082153
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,9,27479893,0.372484257315718
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,11,20010657,0.0939102022421272
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,0,26025266,0.3952628610815214
chr5,ADAMTS2,ENST00000251582,TRUE,0.568,1,6,176172529,0.5000376704588262
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,1,42985353,0.8229178311906092
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,15,30632316,0.2225819506272764
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,9,26504567,0.25799481417458947
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,11,34052570,0.6675116894822827
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,0,26106219,0.4082335985964033
NA,ADAMTS6,NM_197941.4,TRUE,0.228,NA,6,176172529,0.5000376704588262
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,1,42985353,0.8229178311906092
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,15,30632316,0.2225819506272764
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,9,26504567,0.25799481417458947
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,11,34052570,0.6675116894822827
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,0,26106219,0.4082335985964033
chr5,ADAMTS6,ENST00000381055,TRUE,0.228,0,6,176172529,0.5000376704588262
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,1,27173820,0.3479597540525433
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,15,30950647,0.26675145979071513
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,9,19342727,0.00382763304111618
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,11,21405573,0.15852628020956566
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,0,25789316,0.3666896422081584
NA,ADAMTS9,NM_182920.2,TRUE,0.469,NA,6,176172529,0.5000376704588262
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,1,27173820,0.3479597540525433
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,15,30950647,0.26675145979071513
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,9,19342727,0.00382763304111618
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,11,21405573,0.15852628020956566
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,0,25789316,0.3666896422081584
chr3,ADAMTS9,ENST00000498707,TRUE,0.469,1,6,176172529,0.5000376704588262
NA,ADAR,NM_001111.5,TRUE,0.449,NA,1,41644506,0.7969256567915036
NA,ADAR,NM_001111.5,TRUE,0.449,NA,15,34683395,0.8118748915996994
NA,ADAR,NM_001111.5,TRUE,0.449,NA,9,34023529,0.8920237066304482
NA,ADAR,NM_001111.5,TRUE,0.449,NA,11,35350089,0.6982141851163315
NA,ADAR,NM_001111.5,TRUE,0.449,NA,0,27360674,0.555297950999436
